ODOMETRY 0.000743930524442 0.000881413757266 2.3548454346e-05
SENSOR 6 1.07272915493 0.0092730448485
SENSOR 4 1.06392216677 1.57400993538
SENSOR 2 1.51790973566 2.3584100892
SENSOR 1 1.07822041655 -3.14159039264
SENSOR 0 1.51481546825 -2.35846805803
SENSOR 3 1.06813669024 -1.57376771738
SENSOR 6 1.05304931043 -0.0092777023795
ODOMETRY 3.3772142375e-06 0.00200389229958 3.40751378875e-06
SENSOR 6 1.0556580294 0.00928148750391
SENSOR 4 1.0737466317 1.57345944244
SENSOR 2 1.52337471024 2.35830008486
SENSOR 1 1.06925504351 -3.14159039384
SENSOR 0 1.52309213866 -2.35830108491
SENSOR 3 1.06841716348 -1.57375198557
SENSOR 6 1.06149689673 -0.0092734722193
ODOMETRY 2.32352738287e-06 0.00134422791141 2.23602713513e-06
SENSOR 6 1.0551128854 0.00928176161039
SENSOR 4 1.07391489496 1.57345010205
SENSOR 2 1.52549211231 2.35825767566
SENSOR 1 1.06257333302 -3.14159039474
SENSOR 0 1.52365601361 -2.35828977536
SENSOR 3 1.06089704452 -1.57417667468
SENSOR 6 1.06172500696 -0.0185517746464
ODOMETRY 3.37897535865e-06 0.00234181737041 3.41409682064e-06
SENSOR 6 1.05685262552 0.00928088783206
SENSOR 4 1.06558517362 1.57391603736
SENSOR 2 1.52157000952 2.35833632421
SENSOR 1 1.06313914502 -3.14159039466
SENSOR 0 1.53049386182 -2.35815329329
SENSOR 3 1.06505269203 -1.57394124709
SENSOR 6 1.06657042479 -0.0185469833377
ODOMETRY 3.0249785626e-06 0.00201499980315 2.97633043079e-06
SENSOR 6 1.06982074668 0.0092744641822
SENSOR 4 1.06225012584 1.57410464045
SENSOR 2 1.52701414444 2.35822726376
SENSOR 1 1.07113028014 -3.14159039358
SENSOR 0 1.51968117001 -2.35836967719
SENSOR 3 1.07098831778 -1.58238661017
SENSOR 6 1.06839337225 -0.0185451919981
ODOMETRY 2.9823325252e-06 0.0020193815176 3.01590158009e-06
SENSOR 6 1.04852383127 0.00928509722672
SENSOR 4 1.07439159459 1.58220202285
SENSOR 2 1.53506646884 2.35806737326
SENSOR 1 1.07176197016 -3.1415903935
SENSOR 0 1.52279008415 -2.35830714661
SENSOR 3 1.06675263493 -1.58262403699
SENSOR 6 1.0659462453 -0.0185475981027
ODOMETRY 3.15013587256e-06 0.00202374215742 3.25491334254e-06
SENSOR 6 1.03444408372 0.00929236731681
SENSOR 4 1.06337363377 1.59159366315
SENSOR 2 1.53289003335 2.35811042379
SENSOR 1 1.07534085655 -3.14159039302
SENSOR 0 1.52387342621 -2.36678271178
SENSOR 3 1.07511464961 -1.59093090448
SENSOR 6 1.06507796505 -0.0185484544851
ODOMETRY 3.58007216843e-06 0.00202811607864 3.68311128763e-06
SENSOR 6 1.04766016009 0.00928553755841
SENSOR 4 1.07090170619 1.59117014433
SENSOR 2 1.53217802563 2.36662320376
SENSOR 1 1.08184947515 -3.14159039216
SENSOR 0 1.5259860989 -2.36674077619
SENSOR 3 1.07215000221 -1.59109567427
SENSOR 6 1.06123219603 -0.0185522644053
ODOMETRY 3.69918494815e-06 0.00203235920108 3.6946586256e-06
SENSOR 6 1.03892533908 0.00929003203883
SENSOR 4 1.06552608572 1.59147195719
SENSOR 2 1.51284615462 2.36700816636
SENSOR 1 1.08170630479 -3.14159039218
SENSOR 0 1.53441316398 -2.3665746523
SENSOR 3 1.06008008005 -1.59177603013
SENSOR 6 1.05305905277 -0.018560453775
ODOMETRY 4.29827655758e-06 0.002372887291 4.2875792404e-06
SENSOR 6 1.03561811624 0.00929175354955
SENSOR 4 1.06158492863 1.59169517796
SENSOR 2 1.54272252184 2.3664172956
SENSOR 1 1.07552423024 -3.141590393
SENSOR 0 1.5154062596 -2.3669519551
SENSOR 3 1.0563771267 -1.59198787997
SENSOR 6 1.05185492042 -0.0185616710541
ODOMETRY 3.06338800431e-06 0.00170404907652 3.0559263031e-06
SENSOR 6 1.04853014936 0.0092850940082
SENSOR 4 1.05988750139 1.59179182989
SENSOR 2 1.52979688874 2.36667009458
SENSOR 1 1.092229177 -3.14159039081
SENSOR 0 1.53331353883 -2.36659622572
SENSOR 3 1.06939835699 -1.59124942472
SENSOR 6 1.05221191231 -0.018561309874
ODOMETRY 4.2428492631e-06 0.00238186037203 4.22556539643e-06
SENSOR 6 1.03070681344 0.00929433041757
SENSOR 4 1.06495717408 1.59150407721
SENSOR 2 1.5284974437 2.36669574569
SENSOR 1 1.08963342452 -3.14159039115
SENSOR 0 1.52859159918 -2.36668921791
SENSOR 3 1.06626604317 -1.5914254129
SENSOR 6 1.04741727767 -0.0185661813109
ODOMETRY 3.01921704233e-06 0.00171005911957 3.01561225142e-06
SENSOR 6 1.05042426549 0.00928413086429
SENSOR 4 1.06638403654 1.59142358332
SENSOR 2 1.54504415829 2.36637233743
SENSOR 1 1.08397432113 -3.14159039188
SENSOR 0 1.5348376551 -2.36656633253
SENSOR 3 1.07110425802 -1.59115401287
SENSOR 6 1.03500004789 -0.0185790072486
ODOMETRY 2.91342363957e-06 0.00171221219466 2.72553916849e-06
SENSOR 6 1.01398795151 0.00930328961325
SENSOR 4 1.06813478156 1.59132511253
SENSOR 2 1.52250807025 2.36681454254
SENSOR 1 1.08831020141 -3.14159039132
SENSOR 0 1.53877544835 -2.36648937304
SENSOR 3 1.06656120965 -1.59140878486
SENSOR 6 1.06110543689 -0.018552390453
ODOMETRY 3.27489177048e-06 0.00272475681431 1.82619765373e-06
SENSOR 6 1.02489905692 0.00929740950778
SENSOR 4 1.07499135897 1.59971178296
SENSOR 2 1.53176819126 2.36663126408
SENSOR 1 1.09803630853 -3.14159039006
SENSOR 0 1.53782113066 -2.36650798785
SENSOR 3 1.07421858858 -1.59974985139
SENSOR 6 1.03108934971 -0.0185831106325
ODOMETRY 1.1759953859e-06 0.003885859681 2.37592072485e-06
SENSOR 6 1.02738594115 0.00929608677807
SENSOR 4 1.07163775456 1.60866304213
SENSOR 2 1.53567334736 2.37505157988
SENSOR 1 1.0981874361 -3.14159039005
SENSOR 0 1.52109143366 -2.37533261941
SENSOR 3 1.06522737694 -1.60901818465
SENSOR 6 1.03464265865 -0.0185793809591
ODOMETRY 4.71977416781e-06 0.00404609471946 5.85569266362e-06
SENSOR 6 1.02962940004 0.00929489900407
SENSOR 4 1.07445828498 1.60850602655
SENSOR 2 1.54543442736 2.37486334364
SENSOR 1 1.11041905427 -3.1415903885
SENSOR 0 1.53859842562 -2.37499025353
SENSOR 3 1.06447985732 -1.60906044219
SENSOR 6 1.04200927188 -0.0185717297438
ODOMETRY 5.43136207334e-06 0.00403568602408 5.19569536919e-06
SENSOR 6 1.03656161491 0.0185824814015
SENSOR 4 1.06201185829 1.60920519582
