0.01 0.0 0.0 0.139389038086
0.01 0.0 0.0 0.100996017456
0.01 0.0 0.0 0.100038051605
0.01 0.0 0.0 0.100075006485
0.01 0.0 0.0 0.0998978614807
0.01 0.0 0.0 0.10098195076
0.01 0.0 0.0 0.100008010864
0.01 0.0 0.0 0.100177049637
0.01 0.0 0.0 0.099867105484
0.01 0.0 0.0 0.099996805191
0.01 0.0 0.0 0.100047111511
0.01 0.0 0.0 0.100899934769
0.01 0.0 0.0 0.10004901886
0.01 0.0 0.0 0.099004983902
0.01 0.0 0.0 0.100960969925
0.01 0.0 0.0 0.100033044815
0.01 0.0 0.0 0.100994110107
0.015 0.0 0.0 0.0949668884277
0.02 0.0 0.0 0.100008010864
0.02 0.0 0.0 0.100998163223
0.02 0.0 0.0 0.100001811981
0.02 0.0 0.0 0.0999779701233
0.02 0.0 0.0 0.100023984909
0.02 0.0 0.0 0.100040197372
0.02 0.0 0.0 0.100952863693
0.02 0.0 0.0 0.099995136261
0.02 0.0 0.0 0.100117921829
0.02 0.0 0.0 0.0999250411987
0.02 0.0 0.0 0.0999629497528
0.02 0.0 0.0 0.101103067398
0.02 0.0 0.0 0.0999908447266
0.02 0.0 0.0 0.0989170074463
0.02 0.0 0.0 0.100984096527
0.02 0.0 0.0 0.100053071976
0.02 0.0 0.0 0.100052833557
0.02 0.0 0.0 0.100900173187
0.02 0.0 0.0 0.0999848842621
0.025 0.0 0.0 0.0598640441895
0.03 0.0 0.0 0.100025892258
0.03 0.0 0.0 0.100043058395
0.03 0.0 0.0 0.101464986801
0.03 0.0 0.0 0.0991599559784
0.03 0.0 0.0 0.0997180938721
0.03 0.0 0.0 0.0999500751495
0.03 0.0 0.0 0.100807905197
0.03 0.0 0.0 0.099534034729
0.03 0.0 0.0 0.0999209880829
0.03 0.0 0.0 0.099916934967
0.03 0.0 0.0 0.10003900528
0.03 0.0 0.0 0.100073099136
0.03 0.0 0.0 0.100192070007
0.03 0.0 0.0 0.0999238491058
0.03 0.0 0.0 0.1000020504
0.03 0.0 0.0 0.099977016449
0.03 0.0 0.0 0.100456953049
0.03 0.0 0.0 0.100018978119
0.03 0.0 0.0 0.0998420715332
0.03 0.0 0.0 0.10001206398
0.03 0.0 0.0 0.100072860718
0.03 0.0 0.0 0.100038051605
0.03 0.0 0.0 0.100001096725
0.03 0.0 0.0 0.10013794899
0.03 0.0 0.0 0.10039305687
0.03 0.0 0.0 0.101341962814
0.03 0.0 0.0 0.0989680290222
0.03 0.0 0.0 0.100119829178
0.03 0.0 0.0 0.0996551513672
0.03 0.0 0.0 0.100364923477
0.03 0.0 0.0 0.0996770858765
0.03 0.0 0.0 0.100164890289
0.03 0.0 0.0 0.100024938583
0.03 0.0 0.0 0.100021123886
0.03 0.0 0.0 0.0998828411102
0.03 0.0 0.0 0.10001206398
0.03 0.0 0.0 0.100444078445
0.03 0.0 0.0 0.0998029708862
0.03 0.0 0.0 0.0999898910522
0.03 0.0 0.0 0.100394010544
0.03 0.0 0.0 0.0997951030731
0.03 0.0 0.0 0.0999300479889
0.03 0.0 0.0 0.100008010864
0.03 0.0 0.0 0.099977016449
0.03 0.0 0.0 0.100096940994
0.03 0.0 0.0 0.100135087967
0.03 0.0 0.0 0.100990772247
0.03 0.0 0.0 0.0995101928711
0.03 0.0 0.0 0.099702835083
0.03 0.0 0.0 0.100982189178
0.03 0.0 0.0 0.0996689796448
0.03 0.0 0.0 0.099583864212
0.03 0.0 0.0 0.099888086319
0.03 0.0 0.1 0.105298042297
0.03 0.0 0.1 0.100036859512
0.03 0.0 0.1 0.0999760627747
0.03 0.0 0.1 0.0999898910522
0.03 0.0 0.1 0.100165128708
0.03 0.0 0.1 0.0999040603638
0.03 0.0 0.1 0.100903987885
0.03 0.0 0.1 0.100162029266
0.03 0.0 0.1 0.100104808807
0.03 0.0 0.1 0.0998201370239
0.03 0.0 0.1 0.0999250411987
0.03 0.0 0.1 0.101007938385
0.03 0.0 0.1 0.100008010864
0.03 0.0 0.1 0.0990030765533
0.03 0.0 0.1 0.101008892059
0.03 0.0 0.1 0.0999910831451
0.03 0.0 0.1 0.100994825363
0.03 0.0 0.1 0.100001096725
0.03 0.0 0.1 0.0999779701233
0.03 0.0 0.1 0.100160121918
0.03 0.0 0.1 0.0998919010162
0.03 0.0 0.1 0.100059986115
0.03 0.0 0.1 0.100888967514
0.03 0.0 0.1 0.100098133087
0.03 0.0 0.1 0.0999779701233
0.03 0.0 0.1 0.100036859512
0.03 0.0 0.1 0.100006103516
0.03 0.0 0.1 0.0998930931091
0.03 0.0 0.1 0.0999929904938
0.03 0.0 0.1 0.101009845734
0.03 0.0 0.1 0.100006103516
0.03 0.0 0.1 0.0999898910522
0.03 0.0 0.1 0.100018978119
0.03 0.0 0.1 0.0999941825867
0.03 0.0 0.1 0.100994825363
0.03 0.0 0.1 0.0989789962769
0.03 0.0 0.1 0.101022958755
0.03 0.0 0.1 0.100011110306
0.03 0.0 0.1 0.100003004074
0.03 0.0 0.1 0.100992918015
0.03 0.0 0.1 0.099974155426
0.03 0.0 0.1 0.100096940994
0.03 0.0 0.1 0.0999050140381
0.03 0.0 0.1 0.101011037827
0.03 0.0 0.1 0.100008964539
0.03 0.0 0.1 0.100063085556
0.03 0.0 0.1 0.0999729633331
0.03 0.0 0.1 0.0999548435211
0.03 0.0 0.1 0.0990040302277
0.03 0.0 0.1 0.101001024246
0.03 0.0 0.1 0.0999929904938
0.03 0.0 0.1 0.100986003876
0.03 0.0 0.1 0.100021123886
0.03 0.0 0.1 0.100003957748
0.03 0.0 0.1 0.0999948978424
0.03 0.0 0.1 0.100998163223
0.03 0.0 0.1 0.100108861923
0.03 0.0 0.1 0.0998840332031
0.03 0.0 0.1 0.100039958954
0.03 0.0 0.1 0.100058078766
0.03 0.0 0.1 0.100930929184
0.03 0.0 0.1 0.0999801158905
0.03 0.0 0.1 0.100003957748
0.03 0.0 0.1 0.100023031235
0.03 0.0 0.1 0.0999670028687
0.03 0.0 0.1 0.10104393959
0.03 0.0 0.1 0.0999600887299
0.03 0.0 0.1 0.100012779236
0.03 0.0 0.1 0.0989761352539
0.03 0.0 0.1 0.1001329422
0.03 0.0 0.1 0.0998840332031
0.03 0.0 0.1 0.101005077362
0.03 0.0 0.1 0.100001811981
0.03 0.0 0.1 0.100976228714
0.03 0.0 0.1 0.100003957748
0.03 0.0 0.1 0.100044965744
0.03 0.0 0.1 0.100010871887
0.03 0.0 0.1 0.0999829769135
0.03 0.0 0.1 0.101054191589
0.03 0.0 0.1 0.100040912628
0.03 0.0 0.1 0.100018024445
0.03 0.0 0.1 0.0998449325562
0.03 0.0 0.1 0.099014043808
0.03 0.0 0.1 0.101054906845
0.03 0.0 0.1 0.100957155228
0.03 0.0 0.1 0.0999889373779
