ODOMETRY 0.000108582154685 1.51969657095e-05 0.000112754950322
SENSOR 6 1.06467126371 0.00927699620333
SENSOR 4 1.07598793815 1.5733352664
SENSOR 2 1.52166151946 2.35833448457
SENSOR 1 1.06088889086 -3.14159039497
SENSOR 0 1.52401450743 -2.35828258946
SENSOR 3 1.06593387785 -1.57389156208
SENSOR 6 1.0721484241 -0.00926823344293
ODOMETRY 5.9225004395e-07 7.96845841801e-08 5.92254407204e-07
SENSOR 6 1.05618231178 0.00928122415388
SENSOR 4 1.06930842464 1.573706873
SENSOR 2 1.51313956016 2.35850675775
SENSOR 1 1.06494927847 -3.14159039442
SENSOR 0 1.52068801667 -2.35834939815
SENSOR 3 1.07166267573 -1.57357054395
SENSOR 6 1.05906884226 -0.0092746811659
ODOMETRY 3.96787627173e-07 5.33849434188e-08 3.96789586031e-07
SENSOR 6 1.06341461916 0.0092776178227
SENSOR 4 1.06846738993 1.57375399287
SENSOR 2 1.51467726918 2.35847552924
SENSOR 1 1.06735556269 -3.14159039409
SENSOR 0 1.52313749648 -2.35830017486
SENSOR 3 1.06552566606 -1.57391456856
SENSOR 6 1.05316631433 -0.00927764332591
ODOMETRY 6.89896489161e-07 9.28189355334e-08 6.899024125e-07
SENSOR 6 1.06541596404 0.00927662851735
SENSOR 4 1.06885359149 1.57373234629
SENSOR 2 1.52774435973 2.35821269476
SENSOR 1 1.06677742743 -3.14159039417
SENSOR 0 1.53311748052 -2.35810124972
SENSOR 3 1.07112504682 -1.57360052418
SENSOR 6 1.06187562459 -0.00927328414629
ODOMETRY 5.92146743698e-07 7.96656924258e-08 5.9215110828e-07
SENSOR 6 1.0654321169 0.00927662054779
SENSOR 4 1.0694061801 1.57370140096
SENSOR 2 1.53150955108 2.35813779358
SENSOR 1 1.05964278126 -3.14159039514
SENSOR 0 1.51596315088 -2.35844479581
SENSOR 3 1.06780022979 -1.57378660046
SENSOR 6 1.04360817446 -0.00928251110168
ODOMETRY 5.9211030536e-07 7.96590284814e-08 5.9211467044e-07
